edad,ingreso,egreso,intentos,duracion,i_juego,perfil
43.97089385737329,8590.61677121339,6590.61677121339,2,97.26782008435038,2,CONSERVADOR
66.86786088973787,15126.427746656474,15126.427746656474,0,44.51860775896229,2,CASUAL
49.03085961219367,21828.112459086857,37262.97854694747,207,103.79503116489741,0,CASUAL
55.397270908927005,18006.402812541724,17006.402812541724,1,94.8055315834393,1,CASUAL
43.78551324595978,9023.086901101084,302.1293606210638,4,69.37681369630505,3,CONSERVADOR
36.20463656990948,28632.11098458149,32181.622880481256,244,122.32504908373134,0,CASUAL
36.0157705939041,9068.421182143129,286.6621877474563,9,136.172285792686,3,CASUAL
74.58625445893176,10647.756209740515,15289.833628129201,173,86.78031281606516,0,CONSERVADOR
46.10453109290565,23448.262716177134,25686.409102372043,79,39.880670707690456,0,CASUAL
50.412312971976725,9436.081512639552,264.9682571020012,3,49.16608086537802,3,CONSERVADOR
57.18985862132426,31240.626925120865,47468.6842098701,213,106.83230374958606,0,CASUAL
61.980589922472504,14006.61507913292,13800.531305138671,153,76.56298125706391,0,CONSERVADOR
59.59589268228421,19590.761387977145,150604.2450233448,2,119.87237523191163,2,CONSERVADOR
32.877310371039364,15428.93915130623,12538.93915130623,289,144.83966398957378,0,CASUAL
39.18149790183128,5236.654610067687,3236.654610067687,2,124.3027648402696,1,CASUAL
43.00887617242748,25399.645628758328,27390.021433905367,195,97.51915607598974,0,CASUAL
49.818742570187155,6894.621840297006,336.29211101157307,29,145.6925424809976,4,CASUAL
30.71319299774031,7795.206647245595,23581.381010336863,238,119.2472090643794,0,CONSERVADOR
29.818920247363415,6326.32946029287,4326.32946029287,2,134.51903323676277,1,ARRIESGADO
44.37601451417694,7135.079031095437,1243.9309456177148,2,116.31538431102588,2,CASUAL
23.768996499575582,5568.837375320098,17.449785498925394,33,165.3899528661278,4,ARRIESGADO
63.05970109932475,17874.294834431144,19193.162143988844,83,41.89928121281606,0,CONSERVADOR
50.232184412826314,11945.396951238887,328.40769747561717,3,59.7960261932712,3,CONSERVADOR
49.818742570187155,6894.621840297006,26095.95980321244,240,120.04334110338242,0,CASUAL
41.242500890180736,10845.128505342784,4298.0248855315895,6,90.20123276256075,3,CASUAL
48.634455621350284,10629.971108472433,1641.7464644514357,4,73.88279002518019,3,CONSERVADOR
42.820537378970585,17566.715758522605,2469.156618545333,4,65.20658815858935,3,CASUAL
56.75910771834607,21796.409150886204,36578.60640690356,171,85.60278249495711,0,CASUAL
46.302149541579695,12722.309823770753,17716.517709750566,152,76.22394127782661,0,CONSERVADOR
47.49969939455531,13066.659439802224,431.61193946839376,7,115.79354646284453,3,CASUAL
43.57949272870817,3846.2809685752272,2586.2809685752272,126,63.20630195978164,0,CONSERVADOR
42.54796658314805,16651.486604745896,23494.33015912221,208,104.16562296613296,0,CASUAL
44.93692749086128,6681.212062584105,44.71282727043581,19,99.21284657007132,4,CASUAL
39.69325440226376,17984.09368989629,4887.111820454204,7,36.43025949835861,4,CASUAL
18.0,1016.1282526240113,7965.9294218138475,108,54.082253275188755,0,CASUAL
39.47891928511892,21720.60641124533,19380.60641124533,234,117.38188173761957,0,CASUAL
51.8007153286743,10918.509859199363,10188.509859199363,73,36.59713686115251,0,CONSERVADOR
44.93692749086128,6681.212062584105,609.1753745568458,2,114.58369800717149,2,CASUAL
42.60331218522289,5709.184156473072,3709.184156473072,2,110.72883540458308,2,CONSERVADOR
42.54796658314805,16651.486604745896,13811.486604745896,284,142.0317871048373,0,CASUAL
36.0157705939041,9068.421182143129,6972.8055435905435,1,61.6597582728818,2,CASUAL
32.059146768387514,20138.388665011145,457.08367056234056,9,149.36255622166084,3,ARRIESGADO
64.59411342388286,5614.701637993072,17.47382004480494,11,57.662478411182406,4,CONSERVADOR
30.881111239287726,8186.7837751805455,7316.7837751805455,87,43.52431298030531,0,CASUAL
43.56824025673813,12202.268605428297,17350.149561782986,156,78.23497852770491,0,CONSERVADOR
46.35077672484699,43334.63529592732,41334.63529592732,2,121.41738756140013,1,ARRIESGADO
61.980589922472504,14006.61507913292,14006.61507913292,0,32.469854203547,2,CONSERVADOR
39.13384049147786,5241.248775422235,3241.2487754222348,4,60.646094653021905,3,CASUAL
32.877310371039364,15428.93915130623,7895.738184039114,4,71.99375352261782,3,CASUAL
46.54290050551871,14299.580225099926,2283.122808267689,6,103.10926360757878,3,CASUAL
43.78551324595978,9023.086901101084,3945.9583286858706,4,74.76962418302521,3,CONSERVADOR
42.242139861338245,17258.935824024225,5901.6545646421455,10,50.432479435985044,4,CASUAL
67.00702099217128,13773.925580943744,12983.925580943744,79,39.752581897564795,0,CONSERVADOR
53.907063912931704,4081.703453390318,4123.415553273317,209,104.84652963705058,0,CONSERVADOR
44.13477713617865,20762.594380633436,19942.594380633436,82,41.48995463209445,0,CASUAL
48.234688478568955,25578.91628307812,24578.91628307812,1,80.5820799093766,1,CASUAL
62.548861819811094,11478.485239263535,1930.4739651673244,7,112.37317462475345,3,CONSERVADOR
49.562708952022305,15029.053650488517,13029.053650488517,2,137.55581792728623,1,CASUAL
39.70011135785486,11060.868365404429,10070.868365404429,99,49.54634810837083,0,CASUAL
47.440269381404946,5905.871310468693,11937.108688957644,98,49.31415140031582,0,CASUAL
33.15672661488336,14669.254013351843,227.16330276922235,7,118.71254653785782,3,ARRIESGADO
51.7364893381375,15665.91773218106,1606.6683890136137,2,118.78579841217713,2,CASUAL
46.207473630971386,7314.729849019465,150756.26894034495,6,90.71824667952384,3,CONSERVADOR
40.723204018761955,5272.314611072592,26.38786068792524,3,48.011425423354794,3,CONSERVADOR
53.07308186210729,12891.286914287943,11891.286914287943,1,50.31168618380694,2,CASUAL
58.166055958635525,19263.837024887263,74.86978962700573,18,94.58672082235583,4,CONSERVADOR
42.08493287434635,12168.277903317188,151.01355841699342,21,106.05051359872046,4,CONSERVADOR
58.400987035364345,13612.440834520065,1680.8718527172277,3,54.802715737783714,3,CONSERVADOR
40.86243118619937,14767.806624317564,20700.168072298675,296,148.1215903575889,0,CASUAL
46.24055896446649,11232.61173244558,9322.61173244558,191,95.50514264930007,0,CONSERVADOR
43.546364568457896,10776.664007878135,301.27324941805296,20,103.1592239369556,4,CONSERVADOR
54.37850297361706,7604.922208606196,259.5657837809632,14,72.96429859218406,4,CONSERVADOR
31.290515299053922,12894.999754912813,257.1038428561192,23,118.71553104442833,4,ARRIESGADO
52.609493931283296,8487.558986360647,7974.114935495918,88,44.194412459338686,0,CONSERVADOR
43.69555311015376,20359.64386279557,1246.7028219760282,7,119.19769495257025,3,CASUAL
51.40218680419847,52025.64666262907,678.9935746550598,10,152.90900602030274,3,ARRIESGADO
70.98303927269315,7835.085286087019,6835.085286087019,1,112.29016987835027,1,CONSERVADOR
46.81035129597004,41458.24694819009,9617.533825838535,2,151.9491733905462,1,ARRIESGADO
57.18985862132426,31240.626925120865,26361.782875528777,13,67.86598490888221,4,CASUAL
46.797515657713156,12993.930965055008,137.93714341729014,9,146.42056409592448,3,CASUAL
45.792270140906126,4397.2541118230765,217.44196171145268,6,101.88788985556991,3,CONSERVADOR
28.945902559840352,26972.667172576294,1124.7198644845794,8,130.97279423514186,3,ARRIESGADO
54.8647401870094,28351.800076061045,19008.222261001694,6,30.609290129085764,4,CASUAL
45.34142128909841,21558.09195749064,24030.767003686506,202,101.40249459611682,0,CASUAL
39.81296148461001,20189.02205937825,359.2000010195261,8,133.76752387049098,3,CASUAL
39.2904191314257,12458.515380479903,21027.726100058375,129,64.85668461412972,0,CASUAL
38.21113848377946,6203.8331729508045,70.86191804879763,22,114.08513867036659,4,CASUAL
44.13477713617865,20762.594380633436,18062.594380633436,270,135.4779301272063,0,CASUAL
60.340902893038646,37865.53291476288,99.41563662018234,9,137.06867145051882,3,CASUAL
51.11123550055911,23245.278547904178,753.9946837890172,5,84.91464261345007,3,CASUAL
40.38812586863278,35587.27409160279,7034.5687928873385,8,132.1364597423373,3,ARRIESGADO
36.0157705939041,9068.421182143129,70.98511536280245,9,49.400533566596835,4,CASUAL
41.64989238066984,42300.15518215573,30597.06619373964,3,150.12755334498814,2,ARRIESGADO
35.68997996125276,13134.39955529814,24162.606719916992,292,146.10931983552334,0,CASUAL
51.656534379123315,11838.025962849963,16785.77902004307,132,66.03182637440995,0,CASUAL
55.397270908927005,18006.402812541724,20985.2837842301,133,66.52186509908151,0,CASUAL
36.68845015756721,27883.54051071735,322.00802253828226,7,112.86894394404749,3,CASUAL
48.216865758662266,27408.117458473327,15751.254956333807,2,131.2183732409046,2,CASUAL
44.8816950552118,6257.473336757764,5257.473336757764,1,57.788354795062226,2,CASUAL
48.769201144376304,11618.794921460716,252.42092113765602,18,91.59385490224916,4,CONSERVADOR
46.15298722210791,27676.13054539008,32218.406345889387,271,135.82272585813655,0,CASUAL
41.58738283793414,20184.999270827153,9821.883938164377,2,115.28794771852208,2,ARRIESGADO
39.700859013663234,13061.956904900733,11711.956904900733,135,67.55924644047514,0,CONSERVADOR
43.284039947432845,45710.92711587981,66448.39683736252,307,153.72211703034617,0,ARRIESGADO
63.05970109932475,17874.294834431144,16874.294834431144,1,86.22685491883507,1,CONSERVADOR
32.059146768387514,20138.388665011145,8277.474837290121,3,166.62782404997887,2,ARRIESGADO
49.684391194456445,5491.219697649695,6039.844062577558,185,92.94285014785495,0,CASUAL
65.56467341225222,15306.133920716125,15306.133920716125,0,37.30797965819366,1,CONSERVADOR
