edad,ingreso,egreso,intentos,duracion,i_juego,perfil
46.4242558501294,11354.543384694123,203.41756260050772,42,128.3991036726024,4,CONSERVADOR
48.86186399174856,15212.435333717112,805.4478210879697,17,136.53309361976605,2,CASUAL
41.41064073757739,26929.23758713604,133.6452345206858,50,152.85278284231558,4,CASUAL
61.609524881479395,39753.89124173897,37067.220522778574,92,138.38108814898067,0,CASUAL
47.84603029813557,18312.34583027852,452.0186261739618,27,221.28628014086502,2,ARRIESGADO
51.88222711102285,25978.34959025992,23092.697117441705,93,140.55173788637973,0,CASUAL
48.07384218627414,28807.327363700188,190.42803477646567,12,98.66840391210965,2,CASUAL
39.16463283292343,10953.16875580719,913.7787229070395,15,124.15616612018101,2,CASUAL
47.61989196783341,27386.679125122948,66.18093737571917,17,140.7695075771781,2,CASUAL
29.307438726055366,12014.390044830521,10086.98953180495,62,93.396958131487,0,CASUAL
31.735122149460594,7497.107548759988,4973.758884958095,85,128.59181502984381,0,CASUAL
40.435740438564075,20414.559694209456,126.67986586978395,57,231.23067204707826,3,ARRIESGADO
46.77192329198988,23760.352109464162,824.4653865903219,23,191.1289047788439,2,ARRIESGADO
56.3115190530599,15449.26913149649,25.910029556003565,43,130.58075359560473,4,CONSERVADOR
35.3674631412121,21367.616842076794,493.206679443706,37,148.22369532650197,3,CASUAL
49.3587577054744,39934.85353784858,82.84804160467638,55,222.57229011417712,3,ARRIESGADO
27.910082234507968,3382.1818419754404,122.0228927752895,29,88.61648401861586,4,CASUAL
43.59931279811334,24064.531671255012,228.69753145728566,29,88.40197191354349,4,CASUAL
33.15672661488336,16764.861729544966,356.70296039465893,40,161.23410836406165,3,ARRIESGADO
42.17371615592977,19804.23776982717,932.2328667467391,12,184.5290450859803,1,ARRIESGADO
28.94037239282597,30352.114138235993,555.6851663338184,12,191.45063068289966,1,ARRIESGADO
49.562708952022305,15029.053650488517,33.65031722638673,26,79.25012563216583,4,CASUAL
41.242500890180736,10845.128505342784,37.64884603705718,42,128.3553390204289,4,CASUAL
27.910082234507968,3382.1818419754404,113.9756246118086,30,91.86993600839251,4,CASUAL
