edad,ingreso,egreso,intentos,duracion,i_juego,perfil
41.43336938926656,24606.16726027934,22606.16726027934,2,166.98949775002876,1,ARRIESGADO
67.05930082725456,17025.698794311542,24389.187161245274,208,104.12996119048577,0,CASUAL
59.59589268228421,39181.52277595429,37841.52277595429,134,67.09027777633776,0,CASUAL
34.140975988731334,22261.274707158813,19261.274707158813,3,181.7213591699675,1,ARRIESGADO
32.86615219052353,27000.842209017395,23794.152947114304,2,120.89305296311397,1,ARRIESGADO
36.20463656990948,28632.11098458149,26482.11098458149,215,107.93287015449334,0,CASUAL
49.03085961219367,21828.112459086857,21015.41891071147,210,105.34432176686322,0,CASUAL
47.84603029813557,18312.34583027852,80.7350786872812,11,176.52973403699895,3,ARRIESGADO
61.019076510169285,11737.951549901436,10197.951549901436,154,77.37838625661274,0,CASUAL
45.87730463866576,10423.071259093722,15393.033917264333,165,82.8262185075981,0,CASUAL
38.30381400130241,55108.636484544695,57182.713531810485,2,128.13591275818615,2,ARRIESGADO
60.20166442206532,11325.555289775803,170.62807781405536,5,78.22671521271255,3,CONSERVADOR
41.451755419051814,23502.930850392888,203945.80696394006,2,100.09655067987663,2,CASUAL
41.539099661368056,5724.868976268375,362.23313548489705,18,91.62250537867767,4,CASUAL
39.2904191314257,12458.515380479903,146.7019224919186,20,103.84177330545131,4,CASUAL
23.47506555587696,16027.478088359017,107.86327492154078,32,162.87446584139244,4,ARRIESGADO
40.435740438564075,10207.279847104728,13095.028003333295,135,67.56787883007577,0,CASUAL
54.07105195800301,39647.62176209592,454.6764937064247,34,170.91212081387238,4,ARRIESGADO
41.45091168259915,32943.178444002755,7207.944308557857,3,224.7218157178901,1,ARRIESGADO
54.37850297361706,7604.922208606196,5813.067121220085,208,104.14537167435515,0,CONSERVADOR
53.07308186210729,12891.286914287943,20790.411831864625,171,85.629095969184,0,CASUAL
57.67298645054353,11976.5749999955,9716.5749999955,226,113.44223158893124,0,CASUAL
63.687264568398085,27121.485107003457,25741.485107003457,138,69.04107219048468,0,CASUAL
40.435740438564075,10207.279847104728,8217.279847104728,199,99.65575407588895,0,CASUAL
43.073850142059094,4048.400559753305,10535.936092276575,104,52.34626550622269,0,CONSERVADOR
50.907042178943854,10330.845395950455,91.87727054198649,33,168.32959424911996,4,ARRIESGADO
42.933376968024334,22484.97484293577,27438.127518847396,233,116.60714795891388,0,CASUAL
38.30352852356475,55066.567405866976,14032.546959883279,3,235.46748570346784,1,ARRIESGADO
49.562708952022305,15029.053650488517,5617.74367455795,2,96.06028610684221,2,CASUAL
63.629275851052284,14126.914682040446,13126.914682040446,1,66.3405562589673,2,CASUAL
45.687883325259776,22944.207810789987,20704.207810789987,224,112.3049386903528,0,CASUAL
50.7954161557323,11628.166065004463,4294.164580361843,3,54.96669810500998,3,CONSERVADOR
60.23663776478527,22563.749101206762,21563.749101206762,1,83.52639876591837,1,CASUAL
51.882969302220886,10300.173939522918,9300.173939522918,1,92.88810180206403,1,CASUAL
49.743472978718,53289.396383658146,6295.312701219867,2,172.72344412635533,1,ARRIESGADO
44.86396114324649,51642.970880896886,632.2533887491097,42,212.36765894918835,4,ARRIESGADO
50.7954161557323,11628.166065004463,441.06105767074405,5,86.87797922038132,3,CONSERVADOR
46.67942295401668,6479.604400880569,136.41080326159295,16,81.93822531710794,4,CONSERVADOR
45.687883325259776,22944.207810789987,11647.865338575693,2,115.20294364918277,2,CASUAL
49.03085961219367,21828.112459086857,491.3829036924658,22,111.64029540040113,4,CASUAL
55.693159694243484,29686.44437483696,28266.44437483696,142,71.04559364840401,0,CASUAL
61.08690968022053,17187.41100114733,1390.580270158669,4,71.52242644548323,3,CONSERVADOR
45.20315998234624,17068.736496105117,345.8609892878321,29,149.2800732803825,4,ARRIESGADO
60.23663776478527,22563.749101206762,6048.7280498665405,2,101.64947279478699,2,CASUAL
41.539099661368056,5724.868976268375,4324.868976268375,140,70.37743100558144,0,CASUAL
33.52762858759765,10820.413375230932,8590.413375230932,223,111.76092873362452,0,CASUAL
48.10122520626526,22284.87856335055,22552.099614978673,371,185.69179735783925,0,ARRIESGADO
41.539099661368056,5724.868976268375,4724.868976268375,1,85.20149823189465,2,CASUAL
39.49106794882858,22020.46849103988,713.949891228395,14,70.57303060942239,4,CASUAL
31.735122149460594,7497.107548759988,183.48546200520536,20,104.58614183308276,4,CASUAL
