edad,ingreso,egreso,intentos,duracion,i_juego,perfil
46.4242558501294,11354.543384694123,424.3483149225465,15,78.33350808622268,4,CONSERVADOR
48.86186399174856,15212.435333717112,992.3307446103813,5,104.28083703718104,2,CASUAL
41.41064073757739,26929.23758713604,176.1023574485289,19,96.82423808576678,4,CASUAL
61.609524881479395,39753.89124173897,38836.75635623957,32,65.64107520886088,0,CASUAL
47.84603029813557,18312.34583027852,6645.705088017588,8,178.67519721335287,2,ARRIESGADO
51.88222711102285,25978.34959025992,24394.795150980153,55,110.03556612696576,0,CASUAL
48.07384218627414,28807.327363700188,7858.070732721069,5,110.63054317452654,2,CASUAL
39.16463283292343,10953.16875580719,4910.856301842562,3,61.90478454941453,2,CASUAL
47.61989196783341,27386.679125122948,4812.176576450516,3,77.34069855789005,2,CASUAL
29.307438726055366,12014.390044830521,11148.959784359786,32,65.14858607646846,0,CASUAL
31.735122149460594,7497.107548759988,5867.681686082254,54,108.23092762866067,0,CASUAL
40.435740438564075,20414.559694209456,72.01096710982074,17,138.10354009902406,3,ARRIESGADO
46.77192329198988,23760.352109464162,109.34185195045757,10,201.15474177412517,2,ARRIESGADO
56.3115190530599,15449.26913149649,2991.807188625303,4,33.980446628011336,3,CONSERVADOR
35.3674631412121,21367.616842076794,469.00065339599473,11,91.41468219793288,3,CASUAL
49.3587577054744,39934.85353784858,183.83684019660905,17,143.65419664260418,3,ARRIESGADO
27.910082234507968,3382.1818419754404,371.44545237346085,18,92.10064329400231,4,CASUAL
43.59931279811334,24064.531671255012,435.9313880625941,14,73.15407614617833,4,CASUAL
33.15672661488336,16764.861729544966,454.59365112499677,15,123.28292059384424,3,ARRIESGADO
42.17371615592977,19804.23776982717,295.6536855865306,6,197.60459819957032,1,ARRIESGADO
28.94037239282597,30352.114138235993,10181.70885822672,7,231.84760352965122,1,ARRIESGADO
49.562708952022305,15029.053650488517,69.32633990766863,13,68.83340092253653,4,CASUAL
41.242500890180736,10845.128505342784,394.9437945071626,19,99.94645281001891,4,CASUAL
27.910082234507968,3382.1818419754404,232.92615233306105,14,74.30960661635893,4,CASUAL
31.5364243926276,17348.798417744416,15671.52043986129,54,109.36874176378564,0,CASUAL
52.42686221161618,21111.696581928336,2511.671458461783,8,68.45521317266122,3,CASUAL
35.84692930056021,33905.40720590593,38.901544708483016,15,120.745984510996,3,ARRIESGADO
51.8007153286743,10918.509859199363,9918.509859199363,1,47.93441211746631,1,CONSERVADOR
47.538164765496276,6684.1598470636345,5552.846037591245,39,78.11041085090227,0,CASUAL
23.47506555587696,16027.478088359017,156.40449867347326,45,228.68682146917286,4,ARRIESGADO
45.687883325259776,22944.207810789987,1283.2728556132972,9,79.03212234735182,3,CASUAL
42.25122453434065,8508.044156454022,193.8074613184117,11,93.77886924724706,3,CASUAL
42.256034264776474,10835.334504933475,393.02882563185085,26,215.63923516448045,3,ARRIESGADO
42.933376968024334,22484.97484293577,67.59478312679403,19,98.48034129843809,4,CASUAL
39.360760684735276,11645.421957748007,248.1667837176301,3,93.8228767124217,1,CASUAL
34.95032846617896,24590.25230011871,321.4850940327992,26,213.73587598231703,3,ARRIESGADO
42.25122453434065,8508.044156454022,7015.238615355258,48,97.99565551264001,0,CASUAL
58.77257482867307,36554.757170813326,2974.8392995249696,15,77.98743286153739,4,CASUAL
42.53184223058925,8878.098609790926,25449.43742047737,49,98.23863144733357,0,CASUAL
48.07384218627414,28807.327363700188,4095.6632655954636,8,67.99670027337669,3,CASUAL
37.01937264758938,24924.925292217184,320.5452720810722,13,105.98277271565055,3,CASUAL
53.1234132997682,20972.59928278919,483.3217658813933,19,98.22293985008719,4,CASUAL
52.04474074043603,28176.42708741033,459.50130902293586,18,94.1543985322871,4,CASUAL
