edad,ingreso,egreso,intentos,duracion,i_juego,perfil
46.4242558501294,11354.543384694123,15250.022039402424,6,34.658919517995024,4,CONSERVADOR
48.86186399174856,15212.435333717112,13207.635161566728,1,73.39828378701003,2,CASUAL
41.41064073757739,26929.23758713604,66.81686137030556,15,78.04889247805083,4,CASUAL
61.609524881479395,39753.89124173897,43476.00063566501,148,74.00754988282252,0,CASUAL
47.84603029813557,18312.34583027852,424.11038893557975,4,223.32870929720804,2,ARRIESGADO
51.88222711102285,25978.34959025992,25553.14396826334,225,112.69059821387657,0,CASUAL
48.07384218627414,28807.327363700188,27807.327363700188,1,92.25272436441624,1,CASUAL
39.16463283292343,10953.16875580719,8142.463471219804,2,114.2923718616052,2,CASUAL
47.61989196783341,27386.679125122948,19686.181392368475,1,100.90490238197572,1,CASUAL
29.307438726055366,12014.390044830521,17481.562293983035,169,84.84826220312586,0,CASUAL
31.735122149460594,7497.107548759988,6127.107548759988,137,68.9945003321761,0,CASUAL
40.435740438564075,20414.559694209456,451.395406336972,10,155.3989518639226,3,ARRIESGADO
46.77192329198988,23760.352109464162,2070.1003980124733,3,137.2074527434147,2,ARRIESGADO
56.3115190530599,15449.26913149649,91517.42263076619,2,35.49777017712894,3,CONSERVADOR
35.3674631412121,21367.616842076794,70142.58316505754,2,113.42582903596036,2,CASUAL
49.3587577054744,39934.85353784858,231.1650829991238,11,178.81446648086865,3,ARRIESGADO
27.910082234507968,3382.1818419754404,489.80699180446345,17,89.45876277991499,4,CASUAL
43.59931279811334,24064.531671255012,26.060515098781252,21,108.25574670965136,4,CASUAL
33.15672661488336,16764.861729544966,534.0094762307681,11,168.98207800147085,3,ARRIESGADO
42.17371615592977,19804.23776982717,17804.23776982717,2,153.74619084572478,1,ARRIESGADO
28.94037239282597,30352.114138235993,27352.114138235993,3,201.05677554809404,1,ARRIESGADO
49.562708952022305,15029.053650488517,901.4597534721163,14,71.48981704851411,4,CASUAL
41.242500890180736,10845.128505342784,461.9646042169511,21,109.65106812741325,4,CASUAL
27.910082234507968,3382.1818419754404,173.2735484086527,22,110.86748960136606,4,CASUAL
31.5364243926276,17348.798417744416,15158.798417744416,219,109.98433630931446,0,CASUAL
52.42686221161618,21111.696581928336,398.11220817322237,5,87.9687152653366,3,CASUAL
35.84692930056021,33905.40720590593,621.46534529776,9,148.5112430997453,3,ARRIESGADO
51.8007153286743,10918.509859199363,10918.509859199363,0,53.66889112395058,1,CONSERVADOR
47.538164765496276,6684.1598470636345,4794.1598470636345,189,94.92585967673688,0,CASUAL
23.47506555587696,16027.478088359017,422.7340548640527,30,154.90608520938466,4,ARRIESGADO
45.687883325259776,22944.207810789987,968.5432531882834,4,60.05437007218083,3,CASUAL
42.25122453434065,8508.044156454022,33.93801184552285,5,81.35696119922291,3,CASUAL
42.256034264776474,10835.334504933475,251.17535707828847,11,173.77153087165846,3,ARRIESGADO
42.933376968024334,22484.97484293577,13028.41546775963,16,81.24315115740086,4,CASUAL
39.360760684735276,11645.421957748007,10255.421957748007,139,69.65146953336608,0,CASUAL
34.95032846617896,24590.25230011871,490.17709866176847,12,187.61284694442878,3,ARRIESGADO
42.25122453434065,8508.044156454022,6288.0441564540215,222,111.49634461153826,0,CASUAL
58.77257482867307,36554.757170813326,11230.396292920816,17,87.37211718609703,4,CASUAL
42.53184223058925,8878.098609790926,10893.638168294785,191,95.72529782388325,0,CASUAL
48.07384218627414,28807.327363700188,4582.533794088218,7,109.63838515168283,3,CASUAL
37.01937264758938,24924.925292217184,1048.8859972120936,5,89.44586396654375,3,CASUAL
53.1234132997682,20972.59928278919,4565.087404968713,7,109.3421720195963,3,CASUAL
52.04474074043603,28176.42708741033,12969.062874190924,12,63.37834290969134,4,CASUAL
42.256034264776474,10835.334504933475,418.6040291698155,10,153.92512714460617,3,ARRIESGADO
39.110294535293214,24479.598304668092,22479.598304668092,2,128.53942694756282,1,ARRIESGADO
34.15231228746918,31614.509660027026,21434.911435258,3,223.4270965235981,1,ARRIESGADO
33.52762858759765,10820.413375230932,15627.22729363924,215,107.81578856414939,0,CASUAL
39.110294535293214,24479.598304668092,429.13753257140706,13,199.73652921478765,3,ARRIESGADO
60.20166442206532,11325.555289775803,8825.555289775803,5,87.64147179407014,3,CONSERVADOR
57.18985862132426,31240.626925120865,26955.3021541733,1,69.4311496562828,2,CASUAL
49.743472978718,53289.396383658146,418.122825929222,40,204.36180152036593,4,ARRIESGADO
50.7954161557323,11628.166065004463,9638.166065004463,199,99.89854622305032,0,CONSERVADOR
52.94862667793218,2604.9806762748885,1604.9806762748885,1,116.99557646320537,1,CONSERVADOR
61.12193042812388,20049.226724910313,23243.62919746487,200,100.25852040639649,0,CASUAL
57.67298645054353,11976.5749999955,27060.676447722824,182,91.43919379610298,0,CASUAL
48.14271994506867,23384.157735471133,22164.157735471133,122,61.13991908663334,0,CASUAL
46.67942295401668,6479.604400880569,4979.604400880569,3,56.09264123782546,3,CONSERVADOR
20.56924214120685,1916.2407294524944,6.240729452494406,219,109.5319425099266,0,CASUAL
60.340902893038646,37865.53291476288,36865.53291476288,1,81.96467517041715,1,CASUAL
32.48810126526805,6770.041422435982,3770.041422435982,3,191.25737470206488,1,ARRIESGADO
