edad,ingreso,egreso,intentos,duracion,i_juego,perfil
43.263643172097844,24054.5863990091,30019.287618286242,276,138.05472918759676,0,ARRIESGADO
40.98585571542985,6068.944746808861,7213.699522199716,137,68.71994881175473,0,CASUAL
52.04474074043603,20755.339123153084,19165.339123153084,159,79.74779511578652,0,CASUAL
36.62483277174947,6348.060779023834,4988.060779023834,136,68.29614062285606,0,CASUAL
41.43336938926656,19842.30463796844,21335.59690314305,297,148.92323790509158,0,ARRIESGADO
53.96058313409948,7211.356842513938,4871.356842513938,234,117.19356081897365,0,CONSERVADOR
47.61989196783341,20216.30479968709,335.09425136071377,34,170.0843775917938,4,CASUAL
39.21399748031464,17175.56532573999,14835.56532573999,234,117.01817868323572,0,CASUAL
52.89828034734299,8607.630698943723,7877.6306989437235,73,36.549507614484085,0,CONSERVADOR
45.729072432760525,9252.106827870093,854.2412301281838,3,163.35559821776002,2,CASUAL
48.769201144376304,8692.193359092236,8692.193359092236,0,37.5276788856515,2,CONSERVADOR
55.397270908927005,105562.42742228182,108406.82598885584,300,150.12393014263733,0,CASUAL
30.797870010514877,3410.968001094204,410.9680010942038,3,166.54798688659096,2,CASUAL
46.67942295401668,5184.491892664516,5184.491892664516,0,32.4224804267644,2,CONSERVADOR
53.907063912931704,3547.8293412029157,1547.8293412029157,2,93.85934356525706,2,CONSERVADOR
46.54290050551871,11283.840471099953,14102.545058696965,355,177.63594524399093,0,CASUAL
45.20315998234624,14697.70903702413,85.92046145507362,27,135.59142306294638,4,ARRIESGADO
32.431661874663185,11990.338007471644,312.3981494841537,11,168.41626305792906,3,ARRIESGADO
36.335047962403905,26601.526623140046,241.70693488829124,29,146.25231642828015,4,ARRIESGADO
43.11703141506333,19454.475408010436,50209.85315068167,1,83.12105570910826,2,CASUAL
50.538561660032116,6996.484382864502,445.7938740246201,21,105.31784522703789,4,CASUAL
39.70011135785486,9073.291106545881,7073.291106545881,2,123.34106068218377,1,CASUAL
41.45091168259915,25532.645604636804,9560.699351990215,9,138.59924589390513,3,ARRIESGADO
41.5139248526149,9340.97972042859,415.0761950892261,31,156.43619237336833,4,CASUAL
54.938067071364095,9955.486915130816,9955.486915130816,0,41.16151957503745,2,CONSERVADOR
46.54290050551871,11283.840471099953,9623.840471099953,166,83.20536800462878,0,CASUAL
40.73310230006199,30163.129960991188,29245.45389948599,201,100.75126341143027,0,ARRIESGADO
42.756872140290994,29123.11119945324,28567.242434675798,140,70.32081376208028,0,ARRIESGADO
41.810430109004045,20514.477468228404,17388.371525629685,1,46.33575795902874,2,CASUAL
46.54290050551871,11283.840471099953,339.0129450382673,30,151.1014629029686,4,CASUAL
51.13067728028843,11433.44864466197,444.1648518777854,39,196.62229705007334,4,ARRIESGADO
46.797515657713156,10392.68303964072,23655.751869095056,282,141.3298906223568,0,CASUAL
38.408486893033526,16295.34913696707,12413.164718619088,2,153.08795452914447,1,CASUAL
54.8647401870094,20875.038147152776,2143.253979047864,3,176.85266703813363,2,CASUAL
54.37850297361706,5952.565951905817,4102.565951905817,185,92.95558425005459,0,CONSERVADOR
49.2614663969031,7278.499833261804,1319.5014894239284,7,107.36827647698796,3,CONSERVADOR
43.00887617242748,18860.07558788267,19774.213489301685,226,113.21292876114887,0,CASUAL
34.95032846617896,19673.96789468122,17933.96789468122,174,87.16577558340148,0,ARRIESGADO
27.445981554491933,15004.977006406822,1991.3662911630272,1,76.33186121914994,2,ARRIESGADO
34.02796953516966,13267.310608287995,1555.7633297108187,3,140.00694746433345,2,CASUAL
37.59186226707602,15222.623505851618,400.2753861784877,4,61.23704452581549,3,ARRIESGADO
19.429453959321417,2593.604947976879,1223.604947976879,137,68.70078771762309,0,CASUAL
23.768996499575582,6364.385571794398,5364.385571794398,1,87.8817776481679,2,ARRIESGADO
39.81296148461001,15303.618231004204,14303.618231004204,1,68.76573593684309,1,CASUAL
35.21942293915716,8786.589216310425,148.0963711098334,3,178.61662793555234,2,CASUAL
49.3587577054744,30304.741303610936,28327.28614218848,307,153.77354458887476,0,ARRIESGADO
40.435740438564075,16981.36614049217,3444.0248130581276,4,64.99542609827492,3,ARRIESGADO
61.08690968022053,132577.25726118646,127418.53045637772,2,33.262341888631504,3,CONSERVADOR
54.04306220134642,20833.20686738344,18833.20686738344,2,130.605498719127,1,CASUAL
59.08369146076902,66400.48136298466,128203.9677722312,5,82.022194500139,3,CONSERVADOR
49.99740144865173,20144.470940600935,12215.975894677293,3,174.21192519090633,2,CASUAL
51.957873191396075,4906.878725632382,2906.878725632382,2,105.34086868592733,2,CONSERVADOR
36.0157705939041,7713.36683860563,6443.36683860563,127,63.91291241003135,0,CASUAL
53.1234132997682,15838.44078031643,12508.44078031643,333,166.68214679550104,0,CASUAL
41.46245666218651,19764.40988500742,15960.82833885103,1,61.391279163489145,2,ARRIESGADO
48.634455621350284,8017.281867687532,219.46349488571138,23,119.18495919653772,4,CONSERVADOR
41.38360068134787,42258.679806609936,41258.679806609936,1,104.483965491266,1,ARRIESGADO
43.11703141506333,19454.475408010436,1804.1725086112083,3,174.2741348503771,2,CASUAL
41.08380189280398,8693.58932081601,29350.320519497847,338,169.1191137640824,0,CASUAL
24.74954237002529,16169.00159769333,14169.00159769333,2,170.25049092244424,1,ARRIESGADO
40.710873711438225,35700.648339189705,33700.648339189705,2,145.42535016103164,1,ARRIESGADO
34.61211789795047,13791.08430370859,3834.836420021955,2,106.3450807888998,2,CASUAL
35.3674631412121,16108.055939830194,23814.57104680651,273,136.70810422307466,0,CASUAL
38.61098003315349,41267.32947412264,5781.5757864042025,3,190.26036460915475,1,ARRIESGADO
55.32479715753378,67473.8730385175,59195.56102174935,1,56.04194599710779,2,CASUAL
32.86615219052353,21433.047017391073,30029.595968493297,414,207.2734732589093,0,ARRIESGADO
50.7954161557323,8698.589536431617,7698.589536431617,1,110.55746085925358,1,CONSERVADOR
46.99582111088514,5998.220910484846,4498.220910484846,150,75.39102507680306,0,CASUAL
59.90732028150799,271453.193434064,275863.52902372234,274,137.4512437576616,0,CASUAL
41.76140216214654,37946.19170968516,236.12477880174947,25,127.77771155375338,4,ARRIESGADO
42.54796658314805,12889.109904826564,153.35015649056004,2,110.98890619634311,2,CASUAL
43.284039947432845,38704.21525592439,50554.07102983436,236,118.26197165609547,0,ARRIESGADO
49.20179596988361,28403.820414279704,79180.21094137321,3,185.8395414772566,1,ARRIESGADO
42.25122453434065,7330.887281389252,5330.887281389252,4,68.0131482900006,3,CASUAL
37.95657852871241,8929.765915471848,10401.674218086042,210,105.17915589403583,0,CASUAL
