edad,ingreso,egreso,intentos,duracion,i_juego,perfil
43.97089385737329,7313.187913661422,7313.187913661422,0,32.13152854528636,2,CONSERVADOR
66.86786088973787,12899.419075826325,12899.419075826325,0,41.281102921074265,2,CASUAL
49.03085961219367,18314.374967529253,17574.374967529253,74,37.078905978856156,0,CASUAL
55.397270908927005,14879.401933622437,14879.401933622437,0,53.84992690659686,1,CASUAL
43.78551324595978,7656.418175477051,3628.1930632116027,5,80.0255898548638,3,CONSERVADOR
36.20463656990948,23714.3737972869,22014.3737972869,170,85.26466254473769,0,CASUAL
36.0157705939041,8187.635858843754,1661.0731165025236,3,50.91719743773524,3,CASUAL
74.58625445893176,8570.332394196603,7510.332394196603,106,53.22813925774457,0,CONSERVADOR
46.10453109290565,19600.208504902486,26404.971749378194,75,37.75504932709304,0,CASUAL
50.412312971976725,7984.191676698057,589.294452181387,6,104.45081433709211,3,CONSERVADOR
57.18985862132426,23977.931011020595,38157.561037512634,184,92.20529503357261,0,CASUAL
61.980589922472504,10879.547866903882,17973.552539733162,161,80.67758305147672,0,CONSERVADOR
59.59589268228421,14718.648454234288,957.4168342672892,1,80.39217425916374,2,CONSERVADOR
32.877310371039364,15428.93915130623,25365.389478857345,241,120.72153550810928,0,CASUAL
39.18149790183128,5146.551277831498,1124.9326186333608,2,144.7257876543421,1,CASUAL
43.00887617242748,21148.92510218915,19018.92510218915,213,106.53453188037334,0,CASUAL
49.818742570187155,6462.398285950005,142.8699952881916,15,78.23240695332905,4,CASUAL
30.71319299774031,7795.206647245595,13579.005533854594,211,105.81288700145932,0,CONSERVADOR
29.818920247363415,6326.32946029287,4326.32946029287,2,152.79723227108545,1,ARRIESGADO
44.37601451417694,6653.2373262662195,24545.371413149158,2,116.33971139174818,2,CASUAL
23.768996499575582,5702.6048503841175,5.085196272178564,34,172.63906880162907,4,ARRIESGADO
63.05970109932475,13538.577698671412,18494.66884291076,235,117.97763268726277,0,CONSERVADOR
50.232184412826314,9975.71186606261,7819.936609578648,2,43.6015950387071,3,CONSERVADOR
49.818742570187155,6462.398285950005,3562.3982859500047,290,145.33506329582417,0,CASUAL
41.242500890180736,9597.721035986337,3809.7621782131328,2,30.82801046253379,3,CASUAL
48.634455621350284,8931.723101962247,45.70579083256962,4,74.44486638486445,3,CONSERVADOR
42.820537378970585,14932.314094065558,4834.578677642723,5,86.31581417670628,3,CASUAL
56.75910771834607,17485.031291234263,34418.71508429459,203,101.99927693046337,0,CASUAL
46.302149541579695,10592.309383945043,8202.309383945043,239,119.58609477135307,0,CONSERVADOR
47.49969939455531,11360.84082523986,1785.3657435109571,4,64.81297334523939,3,CASUAL
43.57949272870817,3547.8420385517675,11152.801239477029,169,84.51752682481217,0,CONSERVADOR
42.54796658314805,14205.941749798332,13065.941749798332,114,57.08874862732694,0,CASUAL
44.93692749086128,6293.025446495322,27.830544818249685,24,123.300661593523,4,CASUAL
39.69325440226376,15263.566420552612,363.7612476288598,28,141.807364412408,4,CASUAL
18.0,1016.1282526240113,6.128252624011338,273,136.83222716675022,0,CASUAL
39.47891928511892,18229.052707337567,17059.052707337567,117,58.53814160565732,0,CASUAL
51.8007153286743,9160.722110475685,8230.722110475685,93,46.76159003691781,0,CONSERVADOR
44.93692749086128,6293.025446495322,4458.565470710317,2,106.64974837198834,2,CASUAL
42.60331218522289,5026.336632121485,4026.3366321214853,1,56.52900286757522,2,CONSERVADOR
42.54796658314805,14205.941749798332,13391.944596024272,136,68.07807553622864,0,CASUAL
36.0157705939041,8187.635858843754,2696.875385324396,1,74.45682130200241,2,CASUAL
32.059146768387514,20138.388665011145,270.76459370237353,9,141.01660954055023,3,ARRIESGADO
64.59411342388286,5110.107376120237,26.993645317209484,18,94.64085181847473,4,CONSERVADOR
30.881111239287726,8186.7837751805455,5356.7837751805455,283,141.72308609501184,0,CASUAL
43.56824025673813,10179.578258276426,19645.81489450628,183,91.69191845100404,0,CONSERVADOR
46.35077672484699,36125.90102851375,35125.90102851375,1,105.82534503352568,1,ARRIESGADO
61.980589922472504,10879.547866903882,17337.900141790065,2,119.79921708429063,2,CONSERVADOR
39.13384049147786,5150.197440811298,30.59046966798178,7,107.20288342314181,3,CASUAL
32.877310371039364,15428.93915130623,236.73716961338528,7,110.0487584418452,3,CASUAL
46.54290050551871,12339.349384999943,1850.1997405358989,4,71.0384193646666,3,CASUAL
43.78551324595978,7656.418175477051,460.815789646962,4,62.54374757868812,3,CONSERVADOR
42.242139861338245,14688.044304781128,60.73696490077327,29,146.7318758438738,4,CASUAL
67.00702099217128,10719.573836898824,15261.406719391023,152,76.34575938458111,0,CONSERVADOR
53.907063912931704,3734.6852804685063,2684.6852804685063,105,52.86218213312711,0,CONSERVADOR
44.13477713617865,17468.725698915423,16778.725698915423,69,34.90658036856027,0,CASUAL
48.234688478568955,21291.20339926835,20291.20339926835,1,91.80969430889076,1,CASUAL
62.548861819811094,9141.458601993681,26782.13080814102,6,94.89215713439098,3,CONSERVADOR
49.562708952022305,12918.296548006758,11918.296548006758,1,88.39938483741075,1,CASUAL
39.70011135785486,9768.943147146374,15318.038230355414,91,45.83682828381657,0,CASUAL
47.440269381404946,5677.675643229121,8697.009799292513,117,58.919239666420104,0,CASUAL
33.15672661488336,14669.254013351843,120.21099025472267,10,150.29773917653503,3,ARRIESGADO
51.7364893381375,13423.74423188973,9350.346008570916,1,54.41127548610356,2,CASUAL
46.207473630971386,6300.579245253544,308.652058063416,5,80.28632950904309,3,CONSERVADOR
40.723204018761955,4679.614770692533,186.82514976665834,6,96.85605734913572,3,CONSERVADOR
53.07308186210729,11221.656281180905,96836.10710617078,2,133.2334900281615,2,CASUAL
58.166055958635525,14493.887954609992,15.668187045060677,9,45.57485403975909,4,CONSERVADOR
42.08493287434635,10152.601510569197,359.9703059169717,9,49.23618503664409,4,CONSERVADOR
58.400987035364345,10608.553073732546,406.8996225595165,7,108.08244216601724,3,CONSERVADOR
40.86243118619937,12710.957638347272,18252.47643805478,270,135.45754359840026,0,CASUAL
46.24055896446649,9410.009311464746,17133.2965723073,200,100.0192953424761,0,CONSERVADOR
43.546364568457896,9048.146037998518,6688.070046525634,6,34.32882073465121,4,CONSERVADOR
54.37850297361706,6530.89064175095,307.4904561594973,12,64.19599377035803,4,CONSERVADOR
31.290515299053922,12894.999754912813,489.10252099321633,18,93.99964681327111,4,ARRIESGADO
52.609493931283296,7231.396020921148,6071.396020921148,116,58.142981039628204,0,CONSERVADOR
43.69555311015376,17148.923700631403,4877.005283826582,4,63.57168288048966,3,CASUAL
51.40218680419847,43023.52909732467,630.0508414302612,10,151.1737364125451,3,ARRIESGADO
70.98303927269315,6636.621134184825,5636.621134184825,1,101.66014409766798,1,CONSERVADOR
46.81035129597004,34636.70392713499,15104.868888461377,2,167.55102707934572,1,ARRIESGADO
57.18985862132426,23977.931011020595,8962.394927589738,11,55.31945932543631,4,CASUAL
46.797515657713156,11303.11981353572,330.98611066868034,9,139.36285843207958,3,CASUAL
45.792270140906126,3985.122310970696,58.154722331698395,4,60.87978517568658,3,CONSERVADOR
28.945902559840352,26972.667172576294,252.1817186988037,11,175.39690721959266,3,ARRIESGADO
54.8647401870094,23491.90482227067,2382.8041336139186,10,51.53685363342626,4,CASUAL
45.34142128909841,18100.07298213543,24031.279853484866,240,120.41073502156989,0,CASUAL
39.81296148461001,17013.50957093512,2260.862097537458,3,58.92071508739765,3,CASUAL
39.2904191314257,10878.186809904684,8578.186809904684,230,115.47931746578914,0,CASUAL
38.21113848377946,5914.153311865718,180.16574287591334,23,118.207561614193,4,CASUAL
44.13477713617865,17468.725698915423,18742.614278301386,279,139.99962828615867,0,CASUAL
60.340902893038646,28532.553878899478,4974.961957291327,2,43.63016801717972,3,CASUAL
51.11123550055911,19439.10995865411,492.7288696523865,8,127.76455993532974,3,CASUAL
40.38812586863278,29977.20166000221,4578.091907930442,9,149.2071561149412,3,ARRIESGADO
36.0157705939041,8187.635858843754,366.0427923525649,29,145.72618251339412,4,CASUAL
41.64989238066984,35304.88506520296,13619.746066294909,3,149.50977771552175,2,ARRIESGADO
35.68997996125276,11414.60282166519,10604.60282166519,81,40.85625221888313,0,CASUAL
51.656534379123315,10385.734891150765,12996.69038009802,231,115.57451363561749,0,CASUAL
55.397270908927005,14879.401933622437,16510.33163859338,141,70.90041192643668,0,CASUAL
36.68845015756721,23120.270246601074,584.9505467287229,8,127.0045579842152,3,CASUAL
48.216865758662266,22742.950363867723,5771.154997914939,1,62.27086412089183,2,CASUAL
44.8816950552118,5956.724870442669,4956.724870442669,1,77.81130752706065,2,CASUAL
48.769201144376304,9716.503905921205,94.84332162474789,7,38.1466616919712,4,CONSERVADOR
46.15298722210791,22955.659163008,28076.259393418466,260,130.44535291784337,0,CASUAL
41.58738283793414,17753.174024465996,5743.732834906907,3,165.40882309231245,2,ARRIESGADO
39.700859013663234,10861.870559445028,9831.870559445028,103,51.87387277650991,0,CONSERVADOR
43.284039947432845,38011.84691736493,38932.260653624886,230,115.06762783006414,0,ARRIESGADO
63.05970109932475,13538.577698671412,12538.577698671412,1,61.7016883163849,1,CONSERVADOR
32.059146768387514,20138.388665011145,46060.83123822623,3,138.63215926760748,2,ARRIESGADO
49.684391194456445,5348.587061626742,3578.587061626742,177,88.98127062464539,0,CASUAL
65.56467341225222,11772.967070492336,11772.967070492336,0,30.737395418023088,1,CONSERVADOR
36.946334819343846,11121.998610002935,10151.998610002935,97,48.81123229154111,0,CASUAL
48.85066102777271,17675.278958116774,16675.278958116774,1,88.01028773991452,1,CASUAL
39.01894668659175,16633.7420735084,932.4578618305441,2,44.09906730326756,3,CASUAL
67.00702099217128,10719.573836898824,1185.6517819627916,2,119.39956775511622,2,CONSERVADOR
