edad,ingreso,egreso,intentos,duracion,i_juego,perfil
46.4242558501294,8511.831199076942,137.09367001672814,8,41.539272435623054,4,CONSERVADOR
48.86186399174856,11906.900307140251,34301.9976576946,1,72.86734273086947,2,CASUAL
41.41064073757739,19904.08279756904,454.0968491840455,15,77.1048155148353,4,CASUAL
61.609524881479395,317600.4396069549,322528.78784282703,139,69.69130249729817,0,CASUAL
47.84603029813557,15546.521757174225,43.410165970657545,4,211.8515889986263,2,ARRIESGADO
51.88222711102285,19255.06400605042,40382.579626039456,190,95.48516278521105,0,CASUAL
48.07384218627414,21185.95359744616,20185.95359744616,1,60.25154774834872,1,CASUAL
39.16463283292343,8999.78184920173,7999.78184920173,1,81.66497254926259,2,CASUAL
47.61989196783341,20216.30479968709,19216.30479968709,1,98.52240044606829,1,CASUAL
29.307438726055366,9632.122465146595,14369.809235358287,169,84.96608023365316,0,CASUAL
31.735122149460594,6335.727130176208,12330.97321221366,176,88.10769656852193,0,CASUAL
40.435740438564075,16981.36614049217,235.91724817470185,11,173.91274137836356,3,ARRIESGADO
46.77192329198988,19265.002233443793,874.2918984174212,4,181.2196738901468,2,ARRIESGADO
56.3115190530599,115630.37403209077,70116.98950107608,7,111.61644678774935,3,CONSERVADOR
35.3674631412121,16108.055939830194,15108.055939830194,1,67.88251617462039,2,CASUAL
49.3587577054744,30304.741303610936,708.8439520595457,14,222.73885235767312,3,ARRIESGADO
27.910082234507968,3382.1818419754404,416.29457738977317,21,107.58311807845023,4,CASUAL
43.59931279811334,17948.807331174055,10.778090933000385,23,117.95495735387385,4,CASUAL
33.15672661488336,13963.547748586869,425.85570539341643,9,147.2528315029057,3,ARRIESGADO
42.17371615592977,16564.797207977274,859.1256138060271,3,183.0091411317501,1,ARRIESGADO
28.94037239282597,23878.56977655059,21878.56977655059,2,158.08985839413359,1,ARRIESGADO
49.562708952022305,11781.735031285813,378.171025219528,16,80.41068863549545,4,CASUAL
41.242500890180736,8926.040090948249,128.97277774665872,19,99.31692389453184,4,CASUAL
27.910082234507968,3382.1818419754404,286.4545457722638,18,90.08769165448699,4,CASUAL
31.5364243926276,13524.798845381063,14457.483503743168,209,104.75177061829689,0,CASUAL
52.42686221161618,15933.380206712987,5552.320245596379,4,71.51475974306183,3,CASUAL
