edad,ingreso,egreso,intentos,duracion,i_juego,perfil
41.43336938926656,21530.396352744418,1763.4194630210313,9,146.320239706206,3,ARRIESGADO
48.86186399174856,26621.76183400494,34180.36872370177,228,114.22546010484962,0,ARRIESGADO
39.51357871813802,16146.616602307438,385.0995583312681,26,132.92525305358035,4,ARRIESGADO
37.67538013279543,35966.19770420349,33966.19770420349,2,159.38141877152015,1,ARRIESGADO
49.20179596988361,32506.060472957404,7437.810199870979,2,174.90362969649,1,ARRIESGADO
27.723305058793926,2570.0784600398797,165.34771153676525,17,89.5151198258584,4,CONSERVADOR
38.88774659695175,25316.001237660184,339.4324565041861,11,173.5461195559949,3,ARRIESGADO
47.84603029813557,16023.302601493702,13224.930791184523,1,119.89383734252485,1,ARRIESGADO
46.659569744741766,23255.865242863718,3222.1991527299942,13,65.05715545441257,4,CASUAL
45.87730463866576,10423.071259093722,4267.225406117301,2,35.07097144009627,3,CASUAL
31.793974202103477,14157.42370906081,217.2134787281325,11,165.87905834346668,3,ARRIESGADO
33.52762858759765,10820.413375230932,552.622737815007,3,138.1187143014934,2,CASUAL
46.99582111088514,6555.532961873146,135.58039079453022,25,127.80254259464246,4,CASUAL
41.539099661368056,5724.868976268375,4724.868976268375,2,38.20471249502266,3,CASUAL
51.001752363295935,32705.304330781695,863.2734507045891,11,177.07503315753996,3,ARRIESGADO
23.47506555587696,14024.043327314139,2972.226924236562,3,161.20939020529704,2,ARRIESGADO
38.114514675364454,24831.91761519663,83.40161259662455,3,151.79832053664356,2,ARRIESGADO
18.0,1229.7473743730166,9.747374373016555,153,76.94023691191234,0,CONSERVADOR
40.38812586863278,35587.27409160279,5499.900565631711,7,119.07410254402411,3,ARRIESGADO
54.37850297361706,7604.922208606196,6104.922208606196,3,51.87315822318622,3,CONSERVADOR
41.8524185328254,6938.368437371105,261.1056935110287,21,107.7809949568709,4,CONSERVADOR
49.562708952022305,15029.053650488517,16547.7644807066,143,71.58982018552906,0,CASUAL
41.5139248526149,11453.063311325606,10473.019964299085,292,146.07518919419405,0,CASUAL
38.114514675364454,24831.91761519663,22831.91761519663,2,122.09908353512321,1,ARRIESGADO
27.445981554491933,7502.488503203411,6616.162713392798,205,102.71402343028764,0,CASUAL
